Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
26,Yes,Travel_Frequently,426,Human Resources,17,masters_degree,Life Sciences,meduim,Female,58,high,one,Human Resources,high,Divorced,2741,22808,0,Yes,11,Excellent,meduim,one,8,2,good,7,7,1,0
29,No,Travel_Rarely,232,Research & Development,19,bachelors_degree,Technical Degree,very_high,Male,34,high,two,Manufacturing Director,very_high,Divorced,4262,22645,4,No,12,Excellent,meduim,two,8,2,best,3,2,1,2
33,No,Travel_Rarely,922,Research & Development,1,Doctorate,Medical,low,Female,95,very_high,four,Research Director,high,Divorced,16184,22578,4,No,19,Excellent,high,one,10,2,better,6,1,0,5
31,No,Travel_Rarely,688,Sales,7,bachelors_degree,Life Sciences,high,Male,44,meduim,three,Manager,very_high,Divorced,11557,25291,9,No,21,Outstanding,high,one,10,3,good,5,4,0,1
18,Yes,Travel_Frequently,1306,Sales,5,bachelors_degree,Marketing,meduim,Male,69,high,one,Sales Representative,meduim,Single,1878,8059,1,Yes,14,Excellent,very_high,zero,0,3,better,0,0,0,0
40,No,Non-Travel,1094,Sales,28,bachelors_degree,Other,high,Male,58,low,three,Sales Executive,low,Divorced,10932,11373,3,No,15,Excellent,high,one,20,2,better,1,0,0,1
41,No,Non-Travel,509,Research & Development,2,masters_degree,Other,low,Female,62,meduim,two,Healthcare Representative,high,Single,6811,2112,2,Yes,17,Excellent,low,zero,10,3,better,8,7,0,7
26,No,Travel_Rarely,775,Sales,29,some_college,Medical,low,Male,45,high,two,Sales Executive,high,Divorced,4306,4267,5,No,12,Excellent,low,two,8,5,better,0,0,0,0
35,No,Travel_Rarely,195,Sales,1,bachelors_degree,Medical,low,Female,80,high,two,Sales Executive,high,Single,4859,6698,1,No,16,Excellent,very_high,zero,5,3,better,5,4,0,3
34,No,Travel_Rarely,258,Sales,21,masters_degree,Life Sciences,very_high,Male,74,very_high,two,Sales Executive,very_high,Single,5337,19921,1,No,12,Excellent,very_high,zero,10,3,better,10,7,5,7
26,Yes,Travel_Rarely,471,Research & Development,24,bachelors_degree,Technical Degree,high,Male,66,low,one,Laboratory Technician,very_high,Single,2340,23213,1,Yes,18,Excellent,meduim,zero,1,3,bad,1,0,0,0
37,No,Travel_Rarely,799,Research & Development,1,bachelors_degree,Technical Degree,meduim,Female,59,high,three,Manufacturing Director,very_high,Single,7491,23848,4,No,17,Excellent,very_high,zero,12,3,best,6,5,1,2
46,No,Travel_Frequently,1034,Research & Development,18,no_college,Medical,low,Female,86,high,three,Healthcare Representative,high,Married,10527,8984,5,No,11,Excellent,very_high,zero,28,3,good,2,2,1,2
41,No,Travel_Rarely,1276,Sales,2,Doctorate,Life Sciences,meduim,Female,91,high,four,Manager,low,Married,16595,5626,7,No,16,Excellent,meduim,one,22,2,better,18,16,11,8
37,No,Non-Travel,142,Sales,9,masters_degree,Medical,low,Male,69,high,three,Sales Executive,meduim,Divorced,8834,24666,1,No,13,Excellent,very_high,one,9,6,better,9,5,7,7
52,No,Travel_Rarely,956,Research & Development,6,some_college,Technical Degree,very_high,Male,78,high,two,Research Scientist,low,Divorced,5577,22087,3,Yes,12,Excellent,meduim,two,18,3,better,10,9,6,9
32,Yes,Non-Travel,1474,Sales,11,masters_degree,Other,very_high,Male,60,very_high,two,Sales Executive,high,Married,4707,23914,8,No,12,Excellent,very_high,zero,6,2,better,4,2,1,2
24,No,Travel_Frequently,535,Sales,24,bachelors_degree,Medical,very_high,Male,38,high,one,Sales Representative,very_high,Married,2400,5530,0,No,13,Excellent,high,two,3,3,better,2,2,2,1
38,No,Travel_Rarely,1495,Research & Development,10,bachelors_degree,Medical,high,Female,76,high,two,Healthcare Representative,high,Married,9824,22174,3,No,19,Excellent,high,one,18,4,better,1,0,0,0
37,No,Travel_Rarely,446,Research & Development,1,masters_degree,Life Sciences,meduim,Female,65,high,two,Manufacturing Director,meduim,Married,6447,15701,6,No,12,Excellent,meduim,one,8,2,good,6,5,4,3
49,No,Travel_Rarely,1245,Research & Development,18,masters_degree,Life Sciences,very_high,Male,58,meduim,five,Research Director,high,Divorced,19502,2125,1,Yes,17,Excellent,high,one,31,5,better,31,9,0,9
24,No,Travel_Rarely,691,Research & Development,23,bachelors_degree,Medical,meduim,Male,89,very_high,one,Research Scientist,very_high,Married,2725,21630,1,Yes,11,Excellent,meduim,two,6,3,better,6,5,1,4
26,No,Travel_Rarely,703,Sales,28,some_college,Marketing,low,Male,66,high,two,Sales Executive,meduim,Married,6272,7428,1,No,20,Outstanding,very_high,two,6,5,best,5,3,1,4
24,No,Travel_Rarely,823,Research & Development,17,some_college,Other,very_high,Male,94,meduim,one,Laboratory Technician,meduim,Married,2127,9100,1,No,21,Outstanding,very_high,one,1,2,better,1,0,0,0
50,No,Travel_Frequently,1246,Human Resources,3,bachelors_degree,Medical,low,Male,99,high,five,Manager,meduim,Married,18200,7999,1,No,11,Excellent,high,one,32,2,better,32,5,10,7
25,No,Travel_Rarely,622,Sales,13,no_college,Medical,meduim,Male,40,high,one,Sales Representative,high,Married,2096,26376,1,No,11,Excellent,high,zero,7,1,better,7,4,0,6
24,Yes,Travel_Frequently,1287,Research & Development,7,bachelors_degree,Life Sciences,low,Female,55,high,one,Laboratory Technician,high,Married,2886,14168,1,Yes,16,Excellent,very_high,one,6,4,better,6,3,1,2
30,Yes,Travel_Frequently,448,Sales,12,masters_degree,Life Sciences,meduim,Male,74,meduim,one,Sales Representative,low,Married,2033,14470,1,No,18,Excellent,high,one,1,2,best,1,0,0,0
34,No,Travel_Rarely,254,Research & Development,1,some_college,Life Sciences,meduim,Male,83,meduim,one,Research Scientist,very_high,Married,3622,22794,1,Yes,13,Excellent,very_high,one,6,3,better,6,5,1,3
31,Yes,Travel_Rarely,1365,Sales,13,masters_degree,Medical,meduim,Male,46,high,two,Sales Executive,low,Divorced,4233,11512,2,No,17,Excellent,high,zero,9,2,bad,3,1,1,2
35,No,Travel_Rarely,538,Research & Development,25,some_college,Other,low,Male,54,meduim,two,Laboratory Technician,very_high,Single,3681,14004,4,No,14,Excellent,very_high,zero,9,3,better,3,2,0,2
31,No,Travel_Rarely,525,Sales,6,masters_degree,Medical,low,Male,66,very_high,two,Sales Executive,very_high,Divorced,5460,6219,4,No,22,Outstanding,very_high,two,13,4,best,7,7,5,7
27,No,Travel_Rarely,798,Research & Development,6,masters_degree,Medical,low,Female,66,meduim,one,Research Scientist,high,Divorced,2187,5013,0,No,12,Excellent,high,two,6,5,good,5,3,0,3
37,No,Travel_Rarely,558,Sales,2,bachelors_degree,Marketing,very_high,Male,75,high,two,Sales Executive,high,Married,9602,3010,4,Yes,11,Excellent,high,one,17,3,good,3,0,1,0
20,No,Travel_Rarely,959,Research & Development,1,bachelors_degree,Life Sciences,very_high,Female,83,meduim,one,Research Scientist,meduim,Single,2836,11757,1,No,13,Excellent,very_high,zero,1,0,best,1,0,0,0
42,No,Travel_Rarely,622,Research & Development,2,masters_degree,Life Sciences,high,Female,81,high,two,Healthcare Representative,very_high,Married,4089,5718,1,No,13,Excellent,meduim,two,10,4,better,10,2,2,2
43,No,Travel_Rarely,782,Research & Development,6,masters_degree,Other,meduim,Male,50,meduim,four,Research Director,very_high,Divorced,16627,2671,4,Yes,14,Excellent,high,one,21,3,good,1,0,0,0
38,No,Travel_Rarely,362,Research & Development,1,no_college,Life Sciences,high,Female,43,high,one,Research Scientist,low,Single,2619,14561,3,No,17,Excellent,very_high,zero,8,3,good,0,0,0,0
43,No,Travel_Frequently,1001,Research & Development,9,Doctorate,Medical,very_high,Male,72,high,two,Laboratory Technician,high,Divorced,5679,19627,3,Yes,13,Excellent,meduim,one,10,3,better,8,7,4,7
48,No,Travel_Rarely,1236,Research & Development,1,masters_degree,Life Sciences,very_high,Female,40,meduim,four,Manager,low,Married,15402,17997,7,No,11,Excellent,low,one,21,3,bad,3,2,0,2
44,No,Travel_Rarely,1112,Human Resources,1,masters_degree,Life Sciences,low,Female,50,meduim,two,Human Resources,high,Single,5985,26894,4,No,11,Excellent,meduim,zero,10,1,best,2,2,0,2
34,No,Travel_Rarely,204,Sales,14,bachelors_degree,Technical Degree,high,Female,31,high,one,Sales Representative,high,Divorced,2579,2912,1,Yes,18,Excellent,very_high,two,8,3,better,8,2,0,6
27,Yes,Travel_Rarely,1420,Sales,2,no_college,Marketing,high,Male,85,high,one,Sales Representative,low,Divorced,3041,16346,0,No,11,Excellent,meduim,one,5,3,better,4,3,0,2
21,No,Travel_Rarely,1343,Sales,22,no_college,Technical Degree,high,Male,49,high,one,Sales Representative,high,Single,3447,24444,1,No,11,Excellent,high,zero,3,2,better,3,2,1,2
44,No,Travel_Rarely,1315,Research & Development,3,masters_degree,Other,very_high,Male,35,high,five,Manager,very_high,Married,19513,9358,4,Yes,12,Excellent,low,one,26,2,best,2,2,0,1
22,No,Travel_Rarely,604,Research & Development,6,no_college,Medical,low,Male,69,high,one,Research Scientist,high,Married,2773,12145,0,No,20,Outstanding,very_high,zero,3,3,better,2,2,2,2
33,No,Travel_Rarely,1216,Sales,8,masters_degree,Marketing,high,Male,39,high,two,Sales Executive,high,Divorced,7104,20431,0,No,12,Excellent,very_high,zero,6,3,better,5,0,1,2
32,No,Travel_Rarely,646,Research & Development,9,masters_degree,Life Sciences,low,Female,92,high,two,Research Scientist,very_high,Married,6322,18089,1,Yes,12,Excellent,very_high,one,6,2,good,6,4,0,5
30,No,Travel_Frequently,160,Research & Development,3,bachelors_degree,Medical,high,Female,71,high,one,Research Scientist,high,Divorced,2083,22653,1,No,20,Outstanding,high,one,1,2,better,1,0,0,0
53,No,Travel_Rarely,238,Sales,1,no_college,Medical,very_high,Female,34,high,two,Sales Executive,low,Single,8381,7507,7,No,20,Outstanding,very_high,zero,18,2,best,14,7,8,10
34,No,Travel_Rarely,1397,Research & Development,1,Doctorate,Life Sciences,meduim,Male,42,high,one,Research Scientist,very_high,Married,2691,7660,1,No,12,Excellent,very_high,one,10,4,good,10,9,8,8
45,Yes,Travel_Frequently,306,Sales,26,masters_degree,Life Sciences,low,Female,100,high,two,Sales Executive,low,Married,4286,5630,2,No,14,Excellent,very_high,two,5,4,better,1,1,0,0
26,No,Travel_Rarely,991,Research & Development,6,bachelors_degree,Life Sciences,high,Female,71,high,one,Laboratory Technician,very_high,Married,2659,17759,1,Yes,13,Excellent,high,one,3,2,better,3,2,0,2
37,No,Travel_Rarely,482,Research & Development,3,bachelors_degree,Other,high,Male,36,high,three,Manufacturing Director,high,Married,9434,9606,1,No,15,Excellent,high,one,10,2,better,10,7,7,8
29,No,Travel_Rarely,1176,Sales,3,some_college,Medical,meduim,Female,62,high,two,Sales Executive,high,Married,5561,3487,1,No,14,Excellent,low,one,6,5,good,6,0,1,2
35,No,Travel_Rarely,1017,Research & Development,6,masters_degree,Life Sciences,meduim,Male,82,low,two,Research Scientist,very_high,Single,6646,19368,1,No,13,Excellent,meduim,zero,17,3,better,17,11,11,8
33,No,Travel_Frequently,1296,Research & Development,6,bachelors_degree,Life Sciences,high,Male,30,high,two,Healthcare Representative,very_high,Divorced,7725,5335,3,No,23,Outstanding,high,one,15,2,bad,13,11,4,7
54,No,Travel_Rarely,397,Human Resources,19,masters_degree,Medical,high,Male,88,high,three,Human Resources,meduim,Married,10725,6729,2,No,15,Excellent,high,one,16,1,best,9,7,7,1
36,No,Travel_Rarely,913,Research & Development,9,some_college,Medical,meduim,Male,48,meduim,two,Manufacturing Director,meduim,Divorced,8847,13934,2,Yes,11,Excellent,high,one,13,2,better,3,2,0,2
27,No,Travel_Rarely,1115,Research & Development,3,masters_degree,Medical,low,Male,54,meduim,one,Research Scientist,very_high,Single,2045,15174,0,No,13,Excellent,very_high,zero,5,0,better,4,2,1,1
20,Yes,Travel_Rarely,1362,Research & Development,10,no_college,Medical,very_high,Male,32,high,one,Research Scientist,high,Single,1009,26999,1,Yes,11,Excellent,very_high,zero,1,5,better,1,0,1,1
33,Yes,Travel_Frequently,1076,Research & Development,3,bachelors_degree,Life Sciences,low,Male,70,high,one,Research Scientist,low,Single,3348,3164,1,Yes,11,Excellent,low,zero,10,3,better,10,8,9,7
35,No,Non-Travel,727,Research & Development,3,bachelors_degree,Life Sciences,high,Male,41,meduim,one,Laboratory Technician,high,Married,1281,16900,1,No,18,Excellent,high,two,1,3,better,1,0,0,0
23,No,Travel_Rarely,885,Research & Development,4,bachelors_degree,Medical,low,Male,58,very_high,one,Research Scientist,low,Married,2819,8544,2,No,16,Excellent,low,one,5,3,best,3,2,0,2
25,No,Travel_Rarely,810,Sales,8,bachelors_degree,Life Sciences,very_high,Male,57,very_high,two,Sales Executive,meduim,Married,4851,15678,0,No,22,Outstanding,high,one,4,4,better,3,2,1,2
38,No,Travel_Rarely,243,Sales,7,masters_degree,Marketing,very_high,Female,46,meduim,two,Sales Executive,very_high,Single,4028,7791,0,No,20,Outstanding,low,zero,8,2,better,7,7,0,5
29,No,Travel_Frequently,806,Research & Development,1,masters_degree,Life Sciences,meduim,Male,76,low,one,Research Scientist,very_high,Divorced,2720,18959,1,No,18,Excellent,very_high,one,10,5,better,10,7,2,8
48,No,Travel_Rarely,817,Sales,2,no_college,Marketing,meduim,Male,56,very_high,two,Sales Executive,meduim,Married,8120,18597,3,No,12,Excellent,very_high,zero,12,3,better,2,2,2,2
27,No,Travel_Frequently,1410,Sales,3,no_college,Medical,very_high,Female,71,very_high,two,Sales Executive,very_high,Divorced,4647,16673,1,Yes,20,Outstanding,meduim,two,6,3,better,6,5,0,4
37,No,Travel_Rarely,1225,Research & Development,10,some_college,Life Sciences,very_high,Male,80,very_high,one,Research Scientist,very_high,Single,4680,15232,3,No,17,Excellent,low,zero,4,2,better,1,0,0,0
50,No,Travel_Rarely,1207,Research & Development,28,no_college,Medical,very_high,Male,74,very_high,one,Laboratory Technician,high,Married,3221,3297,1,Yes,11,Excellent,high,three,20,3,better,20,8,3,8
34,No,Travel_Rarely,1442,Research & Development,9,bachelors_degree,Medical,very_high,Female,46,meduim,three,Healthcare Representative,meduim,Single,8621,17654,1,No,14,Excellent,meduim,zero,9,3,best,8,7,7,7
24,Yes,Travel_Rarely,693,Sales,3,some_college,Life Sciences,low,Female,65,high,two,Sales Executive,high,Single,4577,24785,9,No,14,Excellent,low,zero,4,3,better,2,2,2,0
39,No,Travel_Rarely,408,Research & Development,2,masters_degree,Technical Degree,very_high,Female,80,meduim,two,Healthcare Representative,high,Single,4553,20978,1,No,11,Excellent,low,zero,20,4,better,20,7,11,10
32,No,Travel_Rarely,929,Sales,10,bachelors_degree,Marketing,very_high,Male,55,high,two,Sales Executive,very_high,Single,5396,21703,1,No,12,Excellent,very_high,zero,10,2,good,10,7,0,8
50,Yes,Travel_Frequently,562,Sales,8,some_college,Technical Degree,meduim,Male,50,high,two,Sales Executive,high,Married,6796,23452,3,Yes,14,Excellent,low,one,18,4,better,4,3,1,3
38,No,Travel_Rarely,827,Research & Development,1,masters_degree,Life Sciences,meduim,Female,33,very_high,two,Healthcare Representative,very_high,Single,7625,19383,0,No,13,Excellent,high,zero,10,4,good,9,7,1,8
27,No,Travel_Rarely,608,Research & Development,1,some_college,Life Sciences,high,Female,68,high,three,Manufacturing Director,low,Married,7412,6009,1,No,11,Excellent,very_high,zero,9,3,better,9,7,0,7
32,No,Travel_Rarely,1018,Research & Development,3,some_college,Life Sciences,high,Female,39,high,three,Research Director,very_high,Single,11159,19373,3,No,15,Excellent,very_high,zero,10,6,better,7,7,7,7
47,No,Travel_Rarely,703,Sales,14,masters_degree,Marketing,very_high,Male,42,high,two,Sales Executive,low,Single,4960,11825,2,No,12,Excellent,very_high,zero,20,2,better,7,7,1,7
40,No,Travel_Frequently,580,Sales,5,masters_degree,Life Sciences,very_high,Male,48,meduim,three,Sales Executive,low,Married,10475,23772,5,Yes,21,Outstanding,high,one,20,2,better,18,13,1,12
53,No,Travel_Rarely,970,Research & Development,7,bachelors_degree,Life Sciences,high,Male,59,very_high,four,Research Director,high,Married,14814,13514,3,No,19,Excellent,high,zero,32,3,better,5,1,1,3
41,No,Travel_Rarely,427,Human Resources,10,masters_degree,Human Resources,meduim,Male,73,meduim,five,Manager,very_high,Divorced,19141,8861,3,No,15,Excellent,meduim,three,23,2,good,21,6,12,6
60,No,Travel_Rarely,1179,Sales,16,masters_degree,Marketing,low,Male,84,high,two,Sales Executive,low,Single,5405,11924,8,No,14,Excellent,very_high,zero,10,1,better,2,2,2,2
27,No,Travel_Frequently,294,Research & Development,10,some_college,Life Sciences,very_high,Male,32,high,three,Manufacturing Director,low,Divorced,8793,4809,1,No,21,Outstanding,high,two,9,4,good,9,7,1,7
41,No,Travel_Rarely,314,Human Resources,1,bachelors_degree,Human Resources,very_high,Male,59,meduim,five,Manager,high,Married,19189,19562,1,No,12,Excellent,meduim,one,22,3,better,22,7,2,10
50,No,Travel_Rarely,316,Sales,8,masters_degree,Marketing,very_high,Male,54,high,one,Sales Representative,meduim,Married,3875,9983,7,No,15,Excellent,very_high,one,4,2,better,2,2,2,2
28,Yes,Travel_Rarely,654,Research & Development,1,some_college,Life Sciences,low,Female,67,low,one,Research Scientist,meduim,Single,2216,3872,7,Yes,13,Excellent,very_high,zero,10,4,better,7,7,3,7
36,No,Non-Travel,427,Research & Development,8,bachelors_degree,Life Sciences,low,Female,63,very_high,three,Research Director,low,Married,11713,20335,9,No,14,Excellent,low,one,10,2,better,8,7,0,5
38,No,Travel_Rarely,168,Research & Development,1,bachelors_degree,Life Sciences,high,Female,81,high,three,Manufacturing Director,high,Single,7861,15397,4,Yes,14,Excellent,very_high,zero,10,4,best,1,0,0,0
44,No,Non-Travel,381,Research & Development,24,bachelors_degree,Medical,low,Male,49,low,one,Laboratory Technician,high,Single,3708,2104,2,No,14,Excellent,high,zero,9,5,better,5,2,1,4
47,No,Travel_Frequently,217,Sales,3,bachelors_degree,Medical,very_high,Female,49,high,four,Sales Executive,high,Divorced,13770,10225,9,Yes,12,Excellent,very_high,two,28,2,good,22,2,11,13
30,No,Travel_Rarely,501,Sales,27,Doctorate,Marketing,high,Male,99,high,two,Sales Executive,very_high,Divorced,5304,25275,7,No,23,Outstanding,very_high,one,10,2,good,8,7,7,7
29,No,Travel_Rarely,1396,Sales,10,bachelors_degree,Life Sciences,high,Male,99,high,one,Sales Representative,high,Single,2642,2755,1,No,11,Excellent,high,zero,1,6,better,1,0,0,0
42,Yes,Travel_Frequently,933,Research & Development,19,bachelors_degree,Medical,high,Male,57,very_high,one,Research Scientist,high,Divorced,2759,20366,6,Yes,12,Excellent,very_high,zero,7,2,better,2,2,2,2
43,No,Travel_Frequently,775,Sales,15,bachelors_degree,Life Sciences,very_high,Male,47,meduim,two,Sales Executive,very_high,Married,6804,23683,3,No,18,Excellent,high,one,7,5,better,2,2,2,2
34,No,Travel_Rarely,970,Research & Development,8,some_college,Medical,meduim,Female,96,high,two,Healthcare Representative,high,Single,6142,7360,3,No,11,Excellent,very_high,zero,10,2,better,5,1,4,3
23,No,Travel_Rarely,650,Research & Development,9,no_college,Medical,meduim,Male,37,high,one,Laboratory Technician,low,Married,2500,4344,1,No,14,Excellent,very_high,one,5,2,best,4,3,0,2
39,No,Travel_Rarely,141,Human Resources,3,bachelors_degree,Human Resources,high,Female,44,very_high,two,Human Resources,meduim,Married,6389,18767,9,No,15,Excellent,high,one,12,3,bad,8,3,3,6
